ダウンロードした時刻：2021/02/03 17:22:25

,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京
2017/12/13,5.9,8,1,10.4,8,1,2.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時曇,8,1
2017/12/14,5.7,8,1,10.1,8,1,1.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,薄曇一時晴,8,1
2017/12/15,5.4,8,1,8.3,8,1,3.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,薄曇一時晴,8,1
2017/12/16,7.7,8,1,13.3,8,1,2.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,薄曇後晴,8,1
2017/12/17,6.1,8,1,9.3,8,1,3.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時曇,8,1
2017/12/18,4.4,8,1,9.5,8,1,-0.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2017/12/19,6.5,8,1,12.8,8,1,0.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴一時曇,8,1
2017/12/20,5.7,8,1,9.4,8,1,2.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2017/12/21,5.3,8,1,10.4,8,1,0.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2017/12/22,5.4,8,1,10.9,8,1,1.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,快晴,8,1
2017/12/23,7.1,8,1,13.4,8,1,1.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々薄曇,8,1,晴時々薄曇,8,1
2017/12/24,7.4,8,1,10.8,8,1,4.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,雨時々曇,8,1
2017/12/25,9.4,8,1,15.0,8,1,5.4,8,1,10.5,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々曇,8,1
2017/12/26,7.5,8,1,12.6,8,1,3.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2017/12/27,4.5,8,1,9.2,8,1,1.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2017/12/28,4.8,8,1,9.8,8,1,1.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴一時薄曇,8,1
2017/12/29,6.1,8,1,10.5,8,1,2.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2017/12/30,6.2,8,1,11.1,8,1,1.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,薄曇時々晴,8,1
2017/12/31,3.8,8,1,5.4,8,1,2.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雪,8,1,晴,8,1
2018/1/1,6.2,8,1,13.0,8,1,0.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2018/1/2,6.1,8,1,10.8,8,1,0.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2018/1/3,4.9,8,1,8.6,8,1,2.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/1/4,4.7,8,1,9.6,8,1,0.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後曇,8,1
2018/1/5,3.7,8,1,6.3,8,1,0.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,晴一時曇,8,1
2018/1/6,4.6,8,1,10.5,8,1,-1.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2018/1/7,6.3,8,1,11.6,8,1,1.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,曇,8,1
2018/1/8,5.5,8,1,9.5,8,1,3.2,8,1,8.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨、みぞれを伴う,8,1,雨一時曇,8,1
2018/1/9,8.5,8,1,16.0,8,1,3.3,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,快晴,8,1
2018/1/10,7.5,8,1,11.1,8,1,3.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/1/11,5.3,8,1,10.2,8,1,0.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2018/1/12,2.7,8,1,7.0,8,1,-1.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時曇,8,1
2018/1/13,2.7,8,1,7.3,8,1,-0.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/1/14,4.1,8,1,8.4,8,1,0.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/1/15,4.2,8,1,12.4,8,1,-1.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,晴,8,1
2018/1/16,7.1,8,1,13.7,8,1,1.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,晴時々曇,8,1
2018/1/17,6.9,8,1,9.1,8,1,4.4,8,1,15.0,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨後晴,8,1
2018/1/18,8.3,8,1,13.7,8,1,3.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,薄曇時々晴,8,1
2018/1/19,8.4,8,1,11.2,8,1,6.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇後一時雨,8,1
2018/1/20,6.3,8,1,10.1,8,1,4.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴,8,1
2018/1/21,7.0,8,1,12.0,8,1,2.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,薄曇時々晴,8,1
2018/1/22,1.7,8,1,5.3,8,1,-0.5,8,1,24.0,0,8,1,23,0,8,1,23,0,8,1,大雪一時曇,8,1,大雪後曇,8,1
2018/1/23,3.7,8,1,10.0,8,1,-0.7,8,1,0.0,0,8,1,22,0,8,1,0,1,8,1,快晴,8,1,晴一時薄曇,8,1
2018/1/24,2.2,8,1,7.3,8,1,-1.8,8,1,0,1,8,1,9,0,8,1,0,1,8,1,晴,8,1,快晴,8,1
2018/1/25,0.0,8,1,4.0,8,1,-4.0,8,1,0,1,8,1,7,0,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/1/26,0.5,8,1,5.1,8,1,-3.1,8,1,0,1,8,1,7,0,8,1,0,1,8,1,晴一時曇,8,1,快晴,8,1
2018/1/27,2.6,8,1,7.3,8,1,-1.8,8,1,0,1,8,1,6,0,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/1/28,1.7,8,1,5.5,8,1,-0.8,8,1,0.0,0,8,1,4,0,8,1,0,1,8,1,曇時々晴一時雪,8,1,晴一時薄曇,8,1
2018/1/29,3.7,8,1,9.7,8,1,-1.9,8,1,0.0,0,8,1,3,0,8,1,0,1,8,1,晴後一時曇,8,1,晴時々曇,8,1
2018/1/30,3.3,8,1,6.6,8,1,0.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
2018/1/31,3.9,8,1,9.2,8,1,-1.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇一時晴,8,1
2018/2/1,3.0,8,1,6.3,8,1,0.6,8,1,9.0,0,8,1,0,0,8,1,0,1,8,1,薄曇後雨,8,1,雨後雪,8,1
2018/2/2,1.9,8,1,3.8,8,1,0.5,8,1,6.0,0,8,1,1,0,8,1,1,0,8,1,雪後みぞれ時々曇,8,1,曇時々雨,8,1
2018/2/3,4.5,8,1,7.8,8,1,1.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,曇時々晴,8,1
2018/2/4,5.4,8,1,9.8,8,1,1.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇、みぞれを伴う,8,1,快晴,8,1
2018/2/5,4.3,8,1,8.1,8,1,0.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2018/2/6,3.3,8,1,8.2,8,1,-1.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,晴一時曇,8,1
2018/2/7,3.4,8,1,9.1,8,1,-1.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/2/8,3.6,8,1,9.2,8,1,-0.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2018/2/9,4.2,8,1,9.5,8,1,-1.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後薄曇,8,1
2018/2/10,7.0,8,1,11.9,8,1,0.3,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,雨時々曇,8,1
2018/2/11,8.5,8,1,14.9,8,1,4.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,晴時々曇,8,1
2018/2/12,4.4,8,1,9.7,8,1,-0.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2018/2/13,3.9,8,1,9.7,8,1,-1.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,快晴,8,1
2018/2/14,6.0,8,1,11.0,8,1,-0.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々薄曇,8,1
2018/2/15,9.6,8,1,15.1,8,1,5.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,薄曇,8,1
2018/2/16,6.3,8,1,10.0,8,1,3.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇,8,1
2018/2/17,5.8,8,1,12.3,8,1,0.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時雨,8,1,快晴,8,1
2018/2/18,3.5,8,1,9.8,8,1,-1.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,薄曇一時晴,8,1
2018/2/19,5.7,8,1,10.7,8,1,1.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,曇後一時晴,8,1
2018/2/20,7.5,8,1,12.4,8,1,3.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,薄曇一時晴,8,1
2018/2/21,5.9,8,1,8.6,8,1,3.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後雨、みぞれを伴う,8,1
2018/2/22,2.7,8,1,5.7,8,1,1.5,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,みぞれ一時雪、あられを伴う,8,1,雨後みぞれ一時曇,8,1
2018/2/23,3.7,8,1,8.1,8,1,1.8,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,みぞれ一時曇後晴,8,1,快晴,8,1
2018/2/24,7.4,8,1,14.4,8,1,0.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後時々薄曇,8,1
2018/2/25,5.6,8,1,8.9,8,1,2.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時雨,8,1
2018/2/26,6.0,8,1,10.9,8,1,3.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,曇一時晴,8,1
2018/2/27,7.7,8,1,12.8,8,1,3.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,快晴,8,1
2018/2/28,9.1,8,1,14.7,8,1,3.3,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,曇後大雨,8,1
2018/3/1,12.4,8,1,20.3,8,1,6.7,8,1,48.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨後晴、雷を伴う,8,1,快晴,8,1
2018/3/2,9.4,8,1,14.4,8,1,5.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2018/3/3,9.7,8,1,16.2,8,1,3.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々薄曇,8,1,薄曇後晴,8,1
2018/3/4,13.9,8,1,21.2,8,1,5.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後曇,8,1
2018/3/5,15.6,8,1,19.9,8,1,9.7,8,1,15.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨後時々曇,8,1
2018/3/6,8.3,8,1,12.5,8,1,4.4,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴一時曇,8,1
2018/3/7,5.2,8,1,8.3,8,1,2.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨,8,1
2018/3/8,5.9,8,1,9.8,8,1,3.6,8,1,26.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,大雨,8,1
2018/3/9,11.6,8,1,17.5,8,1,6.4,8,1,58.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,雨時々曇,8,1
2018/3/10,7.3,8,1,11.8,8,1,4.4,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,曇時々晴,8,1
2018/3/11,9.2,8,1,16.1,8,1,5.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨後晴,8,1,快晴,8,1
2018/3/12,9.9,8,1,15.9,8,1,5.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後一時曇,8,1
2018/3/13,11.6,8,1,17.5,8,1,5.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/3/14,14.3,8,1,21.5,8,1,7.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/3/15,15.9,8,1,22.1,8,1,9.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇後一時晴,8,1,晴後曇,8,1
2018/3/16,13.2,8,1,17.5,8,1,5.7,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,雨一時曇,8,1,雨時々曇後晴,8,1
2018/3/17,7.4,8,1,12.1,8,1,3.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,曇時々晴,8,1
2018/3/18,11.3,8,1,15.8,8,1,5.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇後一時晴,8,1
2018/3/19,13.0,8,1,18.0,8,1,8.7,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨,8,1
2018/3/20,8.4,8,1,11.1,8,1,6.5,8,1,10.0,0,8,1,0,1,8,1,0,1,8,1,雨後時々曇,8,1,曇,8,1
2018/3/21,3.8,8,1,6.6,8,1,1.7,8,1,31.0,0,8,1,0,1,8,1,0,1,8,1,雨後みぞれ,8,1,大雨,8,1
2018/3/22,9.5,8,1,14.5,8,1,4.1,8,1,20.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨後一時晴,8,1,曇,8,1
2018/3/23,11.9,8,1,18.8,8,1,7.8,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇時々雨,8,1
2018/3/24,11.3,8,1,16.8,8,1,7.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,晴時々曇,8,1
2018/3/25,13.0,8,1,19.3,8,1,6.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/3/26,14.1,8,1,21.8,8,1,8.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,晴,8,1
2018/3/27,15.7,8,1,22.1,8,1,10.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,晴一時曇,8,1
2018/3/28,17.2,8,1,22.9,8,1,11.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/3/29,18.1,8,1,24.2,8,1,12.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴一時曇,8,1
2018/3/30,13.8,8,1,18.4,8,1,9.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時曇,8,1
2018/3/31,13.4,8,1,18.1,8,1,8.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/4/1,16.0,8,1,21.9,8,1,9.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇後晴,8,1
2018/4/2,17.9,8,1,24.5,8,1,12.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々薄曇,8,1,曇,8,1
2018/4/3,17.9,8,1,23.4,8,1,14.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,快晴,8,1
2018/4/4,20.1,8,1,26.2,8,1,14.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,曇時々晴,8,1
2018/4/5,13.3,8,1,15.3,8,1,11.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨,8,1
2018/4/6,18.1,8,1,22.4,8,1,11.6,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇時々雨,8,1
2018/4/7,16.2,8,1,21.8,8,1,10.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇一時雨後晴,8,1
2018/4/8,11.9,8,1,16.8,8,1,7.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2018/4/9,13.7,8,1,19.9,8,1,5.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,快晴,8,1
2018/4/10,13.6,8,1,19.1,8,1,8.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後薄曇,8,1
2018/4/11,17.6,8,1,21.9,8,1,12.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,曇時々晴,8,1
2018/4/12,19.1,8,1,25.9,8,1,13.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,薄曇後晴,8,1
2018/4/13,15.5,8,1,20.9,8,1,11.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時曇,8,1
2018/4/14,15.2,8,1,18.8,8,1,11.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,雨時々曇,8,1
2018/4/15,17.9,8,1,22.1,8,1,13.5,8,1,19.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇,8,1
2018/4/16,14.7,8,1,20.0,8,1,11.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇,8,1
2018/4/17,12.7,8,1,15.0,8,1,11.0,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,雨,8,1
2018/4/18,12.7,8,1,16.0,8,1,10.4,8,1,28.0,0,8,1,0,1,8,1,0,1,8,1,雨一時晴,8,1,晴後時々曇,8,1
2018/4/19,16.2,8,1,22.2,8,1,10.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴,8,1
2018/4/20,18.7,8,1,26.4,8,1,12.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/4/21,18.9,8,1,26.0,8,1,12.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/4/22,20.5,8,1,28.3,8,1,13.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,晴時々曇,8,1
2018/4/23,16.5,8,1,18.7,8,1,15.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2018/4/24,18.0,8,1,21.3,8,1,15.4,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨一時曇,8,1
2018/4/25,19.0,8,1,22.5,8,1,16.6,8,1,57.0,0,8,1,0,1,8,1,0,1,8,1,大雨後薄曇一時晴,8,1,曇時々雨一時晴,8,1
2018/4/26,18.9,8,1,25.0,8,1,14.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇,8,1
2018/4/27,18.5,8,1,22.0,8,1,15.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴,8,1
2018/4/28,20.1,8,1,26.1,8,1,15.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/4/29,20.1,8,1,25.6,8,1,14.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/4/30,20.8,8,1,25.7,8,1,16.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,晴一時曇,8,1
2018/5/1,22.3,8,1,28.1,8,1,16.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇一時晴,8,1
2018/5/2,20.4,8,1,25.3,8,1,17.1,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,雨一時曇,8,1
2018/5/3,21.9,8,1,27.4,8,1,16.8,8,1,14.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇後一時晴,8,1
2018/5/4,18.0,8,1,23.8,8,1,13.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2018/5/5,18.3,8,1,24.3,8,1,11.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,薄曇時々晴,8,1
2018/5/6,21.0,8,1,26.5,8,1,14.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,曇時々雨,8,1
2018/5/7,17.9,8,1,21.6,8,1,13.9,8,1,21.0,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨一時曇,8,1
2018/5/8,12.9,8,1,14.6,8,1,11.4,8,1,10.5,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,大雨,8,1
2018/5/9,12.1,8,1,14.3,8,1,10.3,8,1,35.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,曇一時雨,8,1
2018/5/10,12.1,8,1,15.8,8,1,10.0,8,1,9.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨後晴、雷を伴う,8,1,晴後一時薄曇,8,1
2018/5/11,16.4,8,1,22.4,8,1,9.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,薄曇後晴,8,1
2018/5/12,18.8,8,1,24.6,8,1,12.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,薄曇,8,1
2018/5/13,17.9,8,1,21.4,8,1,14.6,8,1,49.0,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨後曇,8,1
2018/5/14,21.1,8,1,28.6,8,1,15.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,快晴,8,1
2018/5/15,22.3,8,1,28.4,5,1,14.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2018/5/16,23.5,8,1,29.0,8,1,18.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,薄曇,8,1
2018/5/17,24.0,8,1,28.4,8,1,21.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴時々曇,8,1
2018/5/18,23.4,8,1,27.1,8,1,20.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇後時々雨,8,1
2018/5/19,21.5,8,1,26.3,8,1,15.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴,8,1
2018/5/20,16.8,8,1,22.1,8,1,13.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,薄曇,8,1
2018/5/21,20.3,8,1,27.2,8,1,13.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,薄曇後晴,8,1
2018/5/22,21.0,8,1,27.3,8,1,15.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後薄曇,8,1
2018/5/23,18.6,8,1,22.0,8,1,17.0,8,1,9.0,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨後時々曇,8,1
2018/5/24,20.7,8,1,25.7,8,1,16.1,8,1,6.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴一時曇,8,1
2018/5/25,22.8,8,1,27.1,8,1,18.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,薄曇一時晴,8,1
2018/5/26,21.4,8,1,25.2,8,1,18.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,曇時々晴,8,1
2018/5/27,21.3,8,1,26.9,8,1,16.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,曇,8,1
2018/5/28,21.6,8,1,26.0,8,1,18.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時晴,8,1
2018/5/29,23.0,8,1,27.6,8,1,19.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2018/5/30,21.1,8,1,25.0,8,1,17.4,8,1,8.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨後曇,8,1
2018/5/31,19.5,8,1,22.0,8,1,16.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,曇後一時晴,8,1
2018/6/1,21.7,8,1,27.5,8,1,17.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々曇一時雨,8,1
2018/6/2,21.9,8,1,27.2,8,1,16.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2018/6/3,22.5,8,1,28.6,8,1,17.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,薄曇時々晴,8,1
2018/6/4,23.5,8,1,29.1,8,1,18.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2018/6/5,23.2,8,1,28.3,8,1,18.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇時々雨,8,1
2018/6/6,20.3,8,1,22.8,8,1,18.3,8,1,12.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨後時々曇,8,1
2018/6/7,22.2,8,1,27.3,8,1,18.2,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴時々薄曇,8,1
2018/6/8,23.7,8,1,27.5,8,1,19.3,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇時々雨、雷を伴う,8,1
2018/6/9,25.7,8,1,32.0,8,1,21.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,曇後一時雨,8,1
2018/6/10,20.0,8,1,22.0,8,1,18.6,8,1,31.0,0,8,1,0,1,8,1,0,1,8,1,雨一時曇,8,1,大雨,8,1
2018/6/11,18.9,8,1,19.9,8,1,18.1,8,1,50.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,曇一時雨,8,1
2018/6/12,20.5,8,1,26.4,8,1,17.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
